transect_id,longitude,latitude,elev_lowestmode,elev_dem,rh100,quality_flag,beam
1,-70.127992,-12.549238,278.7900085449219,280.0,22.99,1,BEAM02
1,-70.129071,-12.549013,293.510009765625,292.0,32.95,1,BEAM02
1,-70.12781,-12.548788,276.0,275.0,21.14,1,BEAM02
1,-70.128813,-12.548562,288.1400146484375,288.0,33.28,1,BEAM02
1,-70.12883,-12.548337,286.32000732421875,286.0,30.31,1,BEAM02
1,-70.127571,-12.548112,277.9100036621094,278.0,20.9,1,BEAM02
1,-70.128042,-12.547887,282.0,282.0,23.18,1,BEAM02
1,-70.128872,-12.547661,286.8800048828125,288.0,25.81,1,BEAM02
1,-70.129265,-12.547436,291.32000732421875,291.0,25.74,0,BEAM02
1,-70.129192,-12.547211,292.9800109863281,292.0,21.74,1,BEAM02
1,-70.128436,-12.546986,284.239990234375,285.0,33.33,1,BEAM02
1,-70.128003,-12.546761,284.1199951171875,283.0,28.74,1,BEAM02
1,-70.128757,-12.546535,285.5400085449219,287.0,25.59,1,BEAM02
1,-70.128522,-12.54631,286.5400085449219,285.0,22.49,1,BEAM02
1,-70.128659,-12.546085,286.010009765625,286.0,25.23,1,BEAM02
1,-70.128583,-12.54586,283.6700134277344,283.0,21.48,1,BEAM02
1,-70.129028,-12.545634,282.04998779296875,283.0,27.36,1,BEAM02
1,-70.129344,-12.545409,282.79998779296875,284.0,27.84,1,BEAM02
1,-70.129361,-12.545184,283.9200134277344,284.0,22.11,1,BEAM02
1,-70.128559,-12.544959,286.29998779296875,285.0,20.84,1,BEAM02
1,-70.128145,-12.544733,292.1600036621094,292.0,33.5,1,BEAM02
1,-70.128744,-12.544508,288.17999267578125,290.0,24.66,1,BEAM02
1,-70.128372,-12.544283,290.6000061035156,293.0,28.74,1,BEAM02
1,-70.127915,-12.544058,292.4599914550781,293.0,32.59,1,BEAM02
1,-70.128816,-12.543833,284.3500061035156,286.0,31.02,1,BEAM02
1,-70.129262,-12.543607,290.3299865722656,291.0,32.71,1,BEAM02
1,-70.129386,-12.543382,297.7699890136719,296.0,28.07,1,BEAM02
1,-70.128693,-12.543157,291.25,292.0,24.57,1,BEAM02
1,-70.127952,-12.542932,293.04998779296875,294.0,21.44,1,BEAM02
1,-70.128337,-12.542706,294.70001220703125,295.0,24.81,1,BEAM02
1,-70.128045,-12.542481,294.92999267578125,295.0,31.15,1,BEAM02
1,-70.128404,-12.542256,296.0799865722656,296.0,29.05,0,BEAM02
1,-70.127739,-12.542031,296.010009765625,295.0,22.65,1,BEAM02
1,-70.128268,-12.541806,296.4800109863281,296.0,33.13,1,BEAM02
1,-70.12767,-12.54158,294.4800109863281,294.0,27.14,0,BEAM02
1,-70.12906,-12.541355,298.3900146484375,297.0,34.34,1,BEAM02
1,-70.128821,-12.54113,296.1000061035156,296.0,31.45,1,BEAM02
1,-70.129421,-12.540905,296.9800109863281,296.0,33.03,1,BEAM02
1,-70.128346,-12.540679,292.2300109863281,292.0,25.17,1,BEAM02
1,-70.129271,-12.540454,297.54998779296875,295.0,31.83,1,BEAM02
1,-70.128686,-12.540229,292.8599853515625,293.0,22.71,1,BEAM02
1,-70.127907,-12.540004,286.1300048828125,286.0,32.38,1,BEAM02
2,-70.120358,-12.599914,235.82000732421875,237.0,24.13,1,BEAM03
2,-70.119016,-12.599688,226.08999633789062,227.0,26.82,1,BEAM03
2,-70.11983,-12.599463,239.3000030517578,238.0,23.45,1,BEAM03
2,-70.120165,-12.599238,241.5800018310547,242.0,31.7,1,BEAM03
2,-70.119136,-12.599013,237.8000030517578,239.0,22.95,1,BEAM03
2,-70.118891,-12.598788,238.6300048828125,239.0,34.38,1,BEAM03
2,-70.119772,-12.598562,242.30999755859375,243.0,34.01,1,BEAM03
2,-70.119312,-12.598337,242.9499969482422,242.0,31.3,0,BEAM03
2,-70.11965,-12.598112,247.05999755859375,246.0,30.5,0,BEAM03
2,-70.119775,-12.597887,245.17999267578125,246.0,27.08,1,BEAM03
2,-70.120207,-12.597661,247.66000366210938,248.0,22.38,1,BEAM03
2,-70.120217,-12.597436,248.77999877929688,247.0,34.5,1,BEAM03
2,-70.120272,-12.597211,243.8300018310547,245.0,28.67,0,BEAM03
2,-70.118457,-12.596986,228.13999938964844,230.0,24.66,0,BEAM03
2,-70.119113,-12.596761,232.77999877929688,233.0,31.36,1,BEAM03
2,-70.119593,-12.596535,236.85000610351562,237.0,20.55,1,BEAM03
2,-70.118785,-12.59631,236.17999267578125,235.0,28.7,1,BEAM03
2,-70.118659,-12.596085,237.91000366210938,240.0,34.7,1,BEAM03
2,-70.118845,-12.59586,245.05999755859375,246.0,27.56,1,BEAM03
2,-70.119501,-12.595634,243.13999938964844,245.0,24.94,1,BEAM03
2,-70.119241,-12.595409,243.25999450683594,244.0,30.87,1,BEAM03
2,-70.119188,-12.595184,245.6699981689453,244.0,33.0,1,BEAM03
2,-70.120419,-12.594959,242.44000244140625,242.0,31.87,1,BEAM03
2,-70.120228,-12.594733,243.08999633789062,243.0,34.35,1,BEAM03
2,-70.119958,-12.594508,244.1300048828125,245.0,34.16,1,BEAM03
2,-70.118507,-12.594283,245.7899932861328,246.0,27.22,1,BEAM03
2,-70.12042,-12.594058,242.64999389648438,243.0,20.5,1,BEAM03
2,-70.119631,-12.593833,240.32000732421875,241.0,22.56,1,BEAM03
2,-70.120301,-12.593607,237.91000366210938,240.0,21.78,1,BEAM03
2,-70.119979,-12.593382,237.86000061035156,239.0,27.12,1,BEAM03
2,-70.120401,-12.593157,239.9499969482422,240.0,24.03,1,BEAM03
2,-70.118481,-12.592932,240.36000061035156,241.0,28.75,1,BEAM03
2,-70.120209,-12.592706,238.1999969482422,238.0,28.04,1,BEAM03
2,-70.119389,-12.592481,235.80999755859375,236.0,27.65,1,BEAM03
2,-70.120035,-12.592256,240.66000366210938,240.0,31.24,1,BEAM03
2,-70.11944,-12.592031,234.1699981689453,237.0,24.98,1,BEAM03
2,-70.120373,-12.591806,242.57000732421875,244.0,24.6,1,BEAM03
2,-70.120401,-12.59158,241.6699981689453,244.0,24.38,1,BEAM03
2,-70.118611,-12.591355,239.4499969482422,238.0,24.66,1,BEAM03
2,-70.119959,-12.59113,243.17999267578125,242.0,33.71,0,BEAM03
2,-70.119999,-12.590905,243.8800048828125,244.0,33.78,1,BEAM03
2,-70.120102,-12.590679,243.86000061035156,244.0,29.39,1,BEAM03
2,-70.120274,-12.590454,245.39999389648438,245.0,21.65,1,BEAM03
2,-70.120285,-12.590229,243.74000549316406,244.0,22.98,1,BEAM03
2,-70.119769,-12.590004,236.66000366210938,236.0,27.35,1,BEAM03
2,-70.120213,-12.589779,238.8699951171875,237.0,32.72,1,BEAM03
2,-70.120347,-12.589553,236.6999969482422,237.0,25.23,1,BEAM03
2,-70.119054,-12.589328,239.42999267578125,240.0,27.94,1,BEAM03
2,-70.119057,-12.589103,243.6999969482422,242.0,25.36,1,BEAM03
2,-70.119972,-12.588878,239.3800048828125,240.0,22.36,0,BEAM03
2,-70.119788,-12.588652,242.0399932861328,242.0,34.67,1,BEAM03
2,-70.118864,-12.588427,243.67999267578125,244.0,22.06,0,BEAM03
2,-70.118739,-12.588202,241.4199981689453,241.0,29.21,1,BEAM03
2,-70.118892,-12.587977,242.82000732421875,243.0,30.62,1,BEAM03
2,-70.120143,-12.587752,231.38999938964844,233.0,29.99,1,BEAM03
2,-70.118796,-12.587526,240.7100067138672,241.0,21.14,1,BEAM03
2,-70.120272,-12.587301,230.2899932861328,230.0,32.59,1,BEAM03
2,-70.119246,-12.587076,236.6999969482422,236.0,23.86,1,BEAM03
2,-70.119399,-12.586851,232.5399932861328,233.0,25.56,1,BEAM03
2,-70.118908,-12.586625,231.69000244140625,233.0,27.5,1,BEAM03
2,-70.119617,-12.5864,230.17999267578125,229.0,22.83,0,BEAM03
2,-70.12039,-12.586175,222.3800048828125,226.0,26.43,1,BEAM03
2,-70.118805,-12.58595,227.4600067138672,228.0,20.8,1,BEAM03
2,-70.119526,-12.585724,228.0800018310547,227.0,24.47,1,BEAM03
2,-70.119664,-12.585499,228.97999572753906,228.0,30.09,1,BEAM03
2,-70.11973,-12.585274,228.3300018310547,229.0,28.98,1,BEAM03
2,-70.11931,-12.585049,227.25999450683594,228.0,25.47,1,BEAM03
2,-70.119405,-12.584824,227.6199951171875,228.0,34.57,0,BEAM03
2,-70.119044,-12.584598,227.7100067138672,228.0,33.79,1,BEAM03
2,-70.118446,-12.584373,225.50999450683594,227.0,34.84,1,BEAM03
2,-70.119467,-12.584148,233.99000549316406,234.0,25.41,1,BEAM03
2,-70.119116,-12.583923,231.85000610351562,233.0,25.16,1,BEAM03
2,-70.12025,-12.583697,233.92999267578125,233.0,21.78,1,BEAM03
2,-70.118865,-12.583472,236.0500030517578,236.0,26.86,1,BEAM03
2,-70.120357,-12.583247,233.35000610351562,234.0,30.02,1,BEAM03
2,-70.120135,-12.583022,235.3800048828125,234.0,33.25,1,BEAM03
2,-70.119579,-12.582797,238.22000122070312,238.0,32.4,0,BEAM03
2,-70.11984,-12.582571,240.24000549316406,239.0,20.15,1,BEAM03
2,-70.119842,-12.582346,238.7899932861328,238.0,25.92,0,BEAM03
2,-70.119118,-12.582121,238.80999755859375,240.0,25.18,1,BEAM03
2,-70.118973,-12.581896,239.27999877929688,239.0,31.11,1,BEAM03
2,-70.118513,-12.58167,241.47000122070312,240.0,33.08,1,BEAM03
2,-70.120219,-12.581445,241.58999633789062,242.0,20.99,1,BEAM03
2,-70.120137,-12.58122,239.27000427246094,239.0,29.23,1,BEAM03
2,-70.120316,-12.580995,241.64999389648438,241.0,22.13,1,BEAM03
2,-70.11984,-12.58077,238.19000244140625,237.0,30.06,1,BEAM03
2,-70.120168,-12.580544,241.8699951171875,240.0,20.9,1,BEAM03
2,-70.119991,-12.580319,236.47000122070312,238.0,28.66,1,BEAM03
2,-70.118969,-12.580094,239.83999633789062,241.0,23.61,1,BEAM03
2,-70.119912,-12.579869,238.7100067138672,238.0,29.31,0,BEAM03
2,-70.119016,-12.579643,244.83999633789062,244.0,29.98,1,BEAM03
2,-70.118618,-12.579418,241.02999877929688,241.0,26.54,1,BEAM03
2,-70.118577,-12.579193,242.25,242.0,25.78,1,BEAM03
2,-70.118484,-12.578968,243.17999267578125,241.0,21.77,1,BEAM03
2,-70.118759,-12.578742,236.72000122070312,237.0,22.5,1,BEAM03
2,-70.120234,-12.578517,242.1699981689453,242.0,26.83,1,BEAM03
2,-70.119995,-12.578292,241.08999633789062,240.0,20.47,1,BEAM03
2,-70.119497,-12.578067,239.4199981689453,240.0,27.91,1,BEAM03
2,-70.11895,-12.577842,239.44000244140625,239.0,26.07,1,BEAM03
2,-70.118489,-12.577616,232.63999938964844,233.0,24.19,0,BEAM03
2,-70.120295,-12.577391,236.6699981689453,238.0,22.61,1,BEAM03
2,-70.119669,-12.577166,238.27999877929688,238.0,31.83,1,BEAM03
2,-70.118456,-12.576941,232.3800048828125,232.0,33.46,1,BEAM03
2,-70.120057,-12.576715,239.49000549316406,240.0,24.57,1,BEAM03
2,-70.119197,-12.57649,237.22999572753906,238.0,29.46,1,BEAM03
2,-70.120036,-12.576265,243.82000732421875,244.0,31.66,1,BEAM03
2,-70.119672,-12.57604,244.24000549316406,245.0,20.95,1,BEAM03
2,-70.119477,-12.575815,241.60000610351562,243.0,28.16,1,BEAM03
2,-70.119827,-12.575589,243.0,242.0,24.64,1,BEAM03
2,-70.118715,-12.575364,244.77999877929688,246.0,32.85,1,BEAM03
2,-70.119491,-12.575139,243.02999877929688,242.0,24.52,1,BEAM03
2,-70.120397,-12.574914,238.3300018310547,239.0,30.16,1,BEAM03
2,-70.120212,-12.574688,236.4199981689453,237.0,25.64,1,BEAM03
2,-70.119327,-12.574463,235.25,236.0,24.38,1,BEAM03
2,-70.118472,-12.574238,240.89999389648438,240.0,29.81,1,BEAM03
2,-70.118547,-12.574013,237.7100067138672,239.0,22.63,1,BEAM03
2,-70.118946,-12.573788,240.3699951171875,239.0,33.69,1,BEAM03
2,-70.119316,-12.573562,237.25999450683594,237.0,21.42,1,BEAM03
2,-70.119785,-12.573337,237.86000061035156,237.0,32.54,1,BEAM03
2,-70.119394,-12.573112,243.36000061035156,243.0,25.47,1,BEAM03
2,-70.119975,-12.572887,238.1300048828125,238.0,26.14,1,BEAM03
2,-70.118675,-12.572661,241.11000061035156,242.0,28.74,1,BEAM03
2,-70.119223,-12.572436,238.1300048828125,238.0,26.5,1,BEAM03
2,-70.118945,-12.572211,237.3000030517578,238.0,30.94,1,BEAM03
2,-70.118528,-12.571986,237.24000549316406,237.0,30.77,1,BEAM03
2,-70.120343,-12.571761,235.16000366210938,236.0,30.99,1,BEAM03
2,-70.119053,-12.571535,231.16000366210938,231.0,29.96,1,BEAM03
2,-70.119501,-12.57131,228.72000122070312,231.0,30.31,1,BEAM03
2,-70.120258,-12.571085,230.9600067138672,232.0,21.06,1,BEAM03
2,-70.119349,-12.57086,226.33999633789062,225.0,27.76,1,BEAM03
2,-70.11975,-12.570634,226.38999938964844,226.0,31.44,1,BEAM03
2,-70.120256,-12.570409,233.72000122070312,234.0,28.45,1,BEAM03
2,-70.118876,-12.570184,240.3800048828125,240.0,33.37,1,BEAM03
2,-70.119112,-12.569959,242.47000122070312,241.0,24.65,0,BEAM03
2,-70.119918,-12.569733,244.1999969482422,245.0,21.23,1,BEAM03
2,-70.118974,-12.569508,239.57000732421875,242.0,33.67,1,BEAM03
2,-70.119634,-12.569283,246.2899932861328,246.0,34.71,0,BEAM03
2,-70.118628,-12.569058,240.97000122070312,242.0,31.46,1,BEAM03
2,-70.119444,-12.568833,246.6999969482422,247.0,28.02,1,BEAM03
2,-70.119144,-12.568607,244.38999938964844,246.0,26.84,1,BEAM03
2,-70.118703,-12.568382,246.9199981689453,247.0,27.94,1,BEAM03
2,-70.120182,-12.568157,242.5800018310547,241.0,33.11,1,BEAM03
2,-70.119209,-12.567932,248.9199981689453,248.0,31.67,1,BEAM03
2,-70.119091,-12.567706,246.58999633789062,248.0,34.09,1,BEAM03
2,-70.119523,-12.567481,250.02000427246094,249.0,20.45,1,BEAM03
2,-70.119966,-12.567256,247.3699951171875,247.0,24.67,1,BEAM03
2,-70.11947,-12.567031,250.52999877929688,251.0,26.67,1,BEAM03
2,-70.118625,-12.566806,244.60000610351562,246.0,29.09,1,BEAM03
2,-70.118989,-12.56658,247.13999938964844,247.0,32.49,1,BEAM03
2,-70.120043,-12.566355,247.47000122070312,248.0,32.78,1,BEAM03
2,-70.119172,-12.56613,244.24000549316406,244.0,30.19,1,BEAM03
2,-70.119689,-12.565905,243.36000061035156,245.0,27.31,0,BEAM03
2,-70.119874,-12.565679,243.11000061035156,244.0,23.09,1,BEAM03
2,-70.120034,-12.565454,244.3300018310547,244.0,31.01,1,BEAM03
2,-70.119789,-12.565229,246.17999267578125,246.0,29.8,1,BEAM03
2,-70.11847,-12.565004,242.60000610351562,243.0,30.58,0,BEAM03
2,-70.119136,-12.564779,240.22999572753906,241.0,34.03,1,BEAM03
2,-70.119029,-12.564553,240.5399932861328,240.0,21.83,1,BEAM03
2,-70.119028,-12.564328,240.38999938964844,240.0,29.22,1,BEAM03
2,-70.120308,-12.564103,243.14999389648438,243.0,30.85,0,BEAM03
2,-70.118459,-12.563878,238.55999755859375,238.0,24.29,1,BEAM03
2,-70.1195,-12.563652,243.72000122070312,244.0,29.76,1,BEAM03
2,-70.119898,-12.563427,237.3000030517578,238.0,30.28,1,BEAM03
2,-70.119205,-12.563202,243.1699981689453,243.0,28.46,1,BEAM03
2,-70.12034,-12.562977,236.19000244140625,237.0,23.69,0,BEAM03
2,-70.118905,-12.562752,240.25999450683594,240.0,22.03,1,BEAM03
2,-70.11991,-12.562526,242.38999938964844,242.0,27.55,1,BEAM03
2,-70.119525,-12.562301,240.3300018310547,239.0,20.3,1,BEAM03
2,-70.119826,-12.562076,239.52999877929688,239.0,31.19,1,BEAM03
2,-70.119059,-12.561851,239.74000549316406,239.0,31.91,1,BEAM03
2,-70.119688,-12.561625,238.4199981689453,238.0,21.59,1,BEAM03
2,-70.11862,-12.5614,237.58999633789062,239.0,22.31,1,BEAM03
2,-70.118539,-12.561175,238.0,239.0,26.58,1,BEAM03
2,-70.119271,-12.56095,241.6699981689453,240.0,27.36,1,BEAM03
2,-70.119555,-12.560724,241.1300048828125,241.0,27.1,1,BEAM03
2,-70.120112,-12.560499,239.8300018310547,239.0,20.65,0,BEAM03
2,-70.118725,-12.560274,237.75999450683594,239.0,26.85,1,BEAM03
2,-70.119761,-12.560049,237.36000061035156,237.0,32.83,0,BEAM03
2,-70.11951,-12.559824,238.36000061035156,237.0,21.5,1,BEAM03
2,-70.11867,-12.559598,237.57000732421875,238.0,25.75,1,BEAM03
2,-70.120017,-12.559373,233.7100067138672,234.0,22.56,1,BEAM03
2,-70.119691,-12.559148,235.75999450683594,235.0,23.19,1,BEAM03
2,-70.119441,-12.558923,238.57000732421875,237.0,21.95,0,BEAM03
2,-70.11919,-12.558697,238.08999633789062,239.0,20.41,0,BEAM03
2,-70.120227,-12.558472,236.63999938964844,237.0,27.71,0,BEAM03
2,-70.119365,-12.558247,239.0399932861328,238.0,34.2,0,BEAM03
2,-70.12043,-12.558022,233.4600067138672,234.0,24.47,1,BEAM03
2,-70.118604,-12.557797,242.52000427246094,241.0,29.44,1,BEAM03
2,-70.119402,-12.557571,237.69000244140625,238.0,28.31,1,BEAM03
2,-70.119463,-12.557346,237.8800048828125,238.0,32.88,1,BEAM03
2,-70.119104,-12.557121,238.57000732421875,238.0,21.55,1,BEAM03
2,-70.119986,-12.556896,241.9499969482422,242.0,31.11,1,BEAM03
2,-70.119827,-12.55667,245.16000366210938,244.0,30.89,1,BEAM03
2,-70.120102,-12.556445,243.08999633789062,244.0,29.34,0,BEAM03
2,-70.118576,-12.55622,244.33999633789062,244.0,20.67,1,BEAM03
2,-70.118531,-12.555995,245.63999938964844,244.0,31.88,1,BEAM03
2,-70.119477,-12.55577,245.39999389648438,246.0,20.52,1,BEAM03
2,-70.119085,-12.555544,244.60000610351562,244.0,32.53,1,BEAM03
2,-70.12026,-12.555319,244.86000061035156,245.0,27.54,1,BEAM03
2,-70.119703,-12.555094,248.3000030517578,247.0,25.57,1,BEAM03
2,-70.118503,-12.554869,252.89999389648438,251.0,26.9,0,BEAM03
2,-70.118465,-12.554643,257.79998779296875,258.0,29.94,1,BEAM03
2,-70.119026,-12.554418,259.989990234375,259.0,23.84,0,BEAM03
2,-70.119089,-12.554193,265.2699890136719,265.0,24.48,1,BEAM03
2,-70.120144,-12.553968,263.54998779296875,263.0,22.38,1,BEAM03
2,-70.120189,-12.553742,270.75,270.0,33.97,1,BEAM03
2,-70.118459,-12.553517,279.6300048828125,279.0,32.88,1,BEAM03
2,-70.120221,-12.553292,279.4800109863281,280.0,33.84,1,BEAM03
2,-70.11894,-12.553067,288.19000244140625,287.0,32.62,1,BEAM03
2,-70.11983,-12.552842,289.7099914550781,290.0,23.69,1,BEAM03
2,-70.119194,-12.552616,295.45001220703125,295.0,26.72,0,BEAM03
2,-70.118782,-12.552391,294.2200012207031,295.0,23.56,1,BEAM03
2,-70.120048,-12.552166,290.55999755859375,292.0,32.01,1,BEAM03
2,-70.118722,-12.551941,290.5,290.0,34.89,1,BEAM03
2,-70.119009,-12.551715,287.2300109863281,286.0,20.44,0,BEAM03
2,-70.120331,-12.55149,292.1000061035156,293.0,21.16,1,BEAM03
2,-70.119253,-12.551265,280.8699951171875,281.0,29.51,1,BEAM03
2,-70.118669,-12.55104,284.1700134277344,284.0,25.64,1,BEAM03
2,-70.118479,-12.550815,281.79998779296875,282.0,28.85,1,BEAM03
2,-70.120008,-12.550589,297.989990234375,297.0,32.86,1,BEAM03
2,-70.119055,-12.550364,287.95001220703125,288.0,20.47,1,BEAM03
2,-70.118639,-12.550139,283.8699951171875,284.0,34.02,0,BEAM03
2,-70.119357,-12.549914,296.2900085449219,295.0,30.82,1,BEAM03
2,-70.120245,-12.549688,292.8900146484375,292.0,32.74,0,BEAM03
2,-70.119123,-12.549463,291.95001220703125,294.0,33.82,1,BEAM03
2,-70.11975,-12.549238,293.9100036621094,292.0,21.18,1,BEAM03
2,-70.120431,-12.549013,294.92999267578125,294.0,32.75,1,BEAM03
2,-70.120124,-12.548788,292.1099853515625,293.0,23.75,1,BEAM03
2,-70.118661,-12.548562,290.739990234375,290.0,22.54,1,BEAM03
2,-70.119722,-12.548337,297.2099914550781,296.0,21.61,1,BEAM03
2,-70.120031,-12.548112,297.989990234375,298.0,22.02,0,BEAM03
2,-70.119026,-12.547887,290.1700134277344,290.0,20.43,1,BEAM03
2,-70.118561,-12.547661,289.55999755859375,291.0,24.78,0,BEAM03
2,-70.118651,-12.547436,290.6700134277344,290.0,22.76,1,BEAM03
2,-70.120352,-12.547211,292.6300048828125,293.0,21.67,1,BEAM03
2,-70.119255,-12.546986,295.5299987792969,296.0,24.32,1,BEAM03
2,-70.120374,-12.546761,290.3800048828125,291.0,21.4,1,BEAM03
2,-70.12042,-12.546535,293.04998779296875,292.0,24.35,1,BEAM03
2,-70.119824,-12.54631,290.20001220703125,292.0,26.76,1,BEAM03
2,-70.11858,-12.546085,298.8599853515625,298.0,25.34,1,BEAM03
2,-70.119579,-12.54586,297.67999267578125,298.0,20.26,1,BEAM03
2,-70.119158,-12.545634,297.04998779296875,298.0,27.73,1,BEAM03
2,-70.119854,-12.545409,297.30999755859375,296.0,22.56,0,BEAM03
2,-70.120041,-12.545184,295.489990234375,295.0,29.04,1,BEAM03
2,-70.119022,-12.544959,293.82000732421875,295.0,34.65,1,BEAM03
2,-70.119502,-12.544733,286.20001220703125,288.0,20.48,1,BEAM03
2,-70.119,-12.544508,290.010009765625,290.0,26.56,1,BEAM03
2,-70.120236,-12.544283,286.2799987792969,285.0,32.27,0,BEAM03
2,-70.119825,-12.544058,285.2300109863281,286.0,29.11,1,BEAM03
2,-70.120126,-12.543833,284.3599853515625,285.0,20.1,0,BEAM03
2,-70.12043,-12.543607,274.8500061035156,274.0,25.98,1,BEAM03
2,-70.120247,-12.543382,274.7200012207031,274.0,33.24,0,BEAM03
2,-70.119195,-12.543157,278.989990234375,280.0,20.86,1,BEAM03
2,-70.119441,-12.542932,277.95001220703125,279.0,28.92,1,BEAM03
2,-70.120041,-12.542706,267.8299865722656,268.0,20.97,0,BEAM03
2,-70.119808,-12.542481,265.19000244140625,266.0,21.46,1,BEAM03
2,-70.119772,-12.542256,263.3299865722656,263.0,31.79,1,BEAM03
2,-70.118809,-12.542031,277.45001220703125,277.0,30.42,0,BEAM03
2,-70.119813,-12.541806,270.6000061035156,271.0,24.26,1,BEAM03
2,-70.120279,-12.54158,261.8599853515625,262.0,32.23,0,BEAM03
2,-70.11941,-12.541355,274.57000732421875,274.0,30.82,1,BEAM03
2,-70.119454,-12.54113,269.69000244140625,270.0,30.94,1,BEAM03
2,-70.119493,-12.540905,264.8999938964844,264.0,29.31,1,BEAM03
2,-70.119221,-12.540679,259.5199890136719,261.0,33.94,1,BEAM03
2,-70.119546,-12.540454,258.0400085449219,258.0,21.43,1,BEAM03
2,-70.11976,-12.540229,256.8699951171875,257.0,30.46,1,BEAM03
2,-70.120256,-12.540004,284.8999938964844,283.0,32.5,1,BEAM03
3,-70.112709,-12.599914,229.07000732421875,229.0,23.67,1,BEAM04
3,-70.112159,-12.599688,236.4600067138672,236.0,27.98,1,BEAM04
3,-70.112308,-12.599463,237.4600067138672,237.0,25.95,1,BEAM04
3,-70.113938,-12.599238,217.69000244140625,218.0,29.48,1,BEAM04
3,-70.112449,-12.599013,227.35000610351562,227.0,20.32,1,BEAM04
3,-70.112061,-12.598788,231.69000244140625,232.0,27.97,1,BEAM04
3,-70.112444,-12.598562,223.74000549316406,225.0,30.1,1,BEAM04
3,-70.112683,-12.598337,218.36000061035156,218.0,21.75,1,BEAM04
3,-70.112202,-12.598112,218.02000427246094,218.0,33.13,1,BEAM04
3,-70.11334,-12.597887,216.86000061035156,218.0,21.58,1,BEAM04
3,-70.113264,-12.597661,217.97999572753906,218.0,31.84,1,BEAM04
3,-70.11372,-12.597436,216.88999938964844,218.0,30.73,1,BEAM04
3,-70.113024,-12.597211,218.75999450683594,218.0,31.65,1,BEAM04
3,-70.113772,-12.596986,218.33999633789062,218.0,23.33,1,BEAM04
3,-70.113274,-12.596761,218.9199981689453,218.0,22.32,1,BEAM04
3,-70.112767,-12.596535,218.75999450683594,218.0,33.37,0,BEAM04
3,-70.11365,-12.59631,217.3800048828125,218.0,21.77,1,BEAM04
3,-70.113537,-12.596085,217.57000732421875,218.0,31.88,1,BEAM04
3,-70.113519,-12.59586,229.7899932861328,229.0,23.02,1,BEAM04
3,-70.112209,-12.595634,216.39999389648438,217.0,33.44,1,BEAM04
3,-70.113132,-12.595409,234.02999877929688,234.0,22.55,1,BEAM04
3,-70.112144,-12.595184,230.35000610351562,231.0,30.22,1,BEAM04
3,-70.113887,-12.594959,239.82000732421875,240.0,30.42,1,BEAM04
3,-70.112913,-12.594733,241.8300018310547,241.0,26.19,1,BEAM04
3,-70.112253,-12.594508,239.38999938964844,239.0,33.81,1,BEAM04
3,-70.113436,-12.594283,243.5,243.0,34.68,1,BEAM04
3,-70.113476,-12.594058,243.75,244.0,27.27,1,BEAM04
3,-70.113888,-12.593833,241.9499969482422,242.0,23.75,1,BEAM04
3,-70.113268,-12.593607,245.69000244140625,244.0,21.7,1,BEAM04
3,-70.113395,-12.593382,246.27000427246094,246.0,22.3,1,BEAM04
3,-70.112977,-12.593157,247.6699981689453,249.0,27.64,0,BEAM04
3,-70.112972,-12.592932,249.6199951171875,249.0,33.96,1,BEAM04
3,-70.113423,-12.592706,245.16000366210938,247.0,26.21,1,BEAM04
3,-70.112022,-12.592481,241.97000122070312,241.0,20.08,1,BEAM04
3,-70.112145,-12.592256,241.75999450683594,242.0,22.3,0,BEAM04
3,-70.113908,-12.592031,242.47999572753906,242.0,28.85,1,BEAM04
3,-70.113959,-12.591806,241.6999969482422,242.0,26.98,1,BEAM04
3,-70.113321,-12.59158,242.91000366210938,243.0,29.57,1,BEAM04
3,-70.112059,-12.591355,228.33999633789062,228.0,26.17,1,BEAM04
3,-70.112309,-12.59113,236.39999389648438,235.0,32.08,1,BEAM04
3,-70.112315,-12.590905,236.0,237.0,26.26,1,BEAM04
3,-70.112481,-12.590679,242.4199981689453,242.0,24.82,0,BEAM04
3,-70.113682,-12.590454,242.83999633789062,242.0,31.4,1,BEAM04
3,-70.111999,-12.590229,236.8000030517578,236.0,27.85,1,BEAM04
3,-70.112196,-12.590004,238.9600067138672,240.0,22.16,1,BEAM04
3,-70.112718,-12.589779,239.47000122070312,241.0,20.95,1,BEAM04
3,-70.113259,-12.589553,245.02999877929688,244.0,27.96,1,BEAM04
3,-70.112739,-12.589328,240.92999267578125,240.0,28.69,0,BEAM04
3,-70.113265,-12.589103,242.52000427246094,243.0,29.65,1,BEAM04
3,-70.113891,-12.588878,244.9499969482422,245.0,20.81,1,BEAM04
3,-70.112581,-12.588652,238.1199951171875,239.0,33.67,1,BEAM04
3,-70.113339,-12.588427,245.35000610351562,244.0,30.05,0,BEAM04
3,-70.112335,-12.588202,237.5399932861328,237.0,33.89,1,BEAM04
3,-70.112644,-12.587977,238.3800048828125,239.0,22.27,1,BEAM04
3,-70.112274,-12.587752,235.69000244140625,234.0,29.99,0,BEAM04
3,-70.112704,-12.587526,234.3300018310547,236.0,27.88,1,BEAM04
3,-70.112256,-12.587301,226.3699951171875,227.0,28.07,1,BEAM04
3,-70.112645,-12.587076,229.86000061035156,231.0,34.79,1,BEAM04
3,-70.112631,-12.586851,228.77000427246094,228.0,29.07,1,BEAM04
